Price,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
627,JEEP,Cherokee,2019,Sedan,Yes,Petrol,2.4,24805 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
13485,JEEP,Grand Cherokee,2008,Jeep,No,CNG,4.7,201567 km,8.0,Automatic,4x4,04-May,Left wheel,White,6
30241,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,100133 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
28852,JEEP,Cherokee,2015,Jeep,No,Petrol,2.4,168000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12
11917,JEEP,Grand Cherokee special e,2004,Jeep,Yes,LPG,4,363200 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,4
18189,JEEP,Liberty,2012,Jeep,No,Petrol,3.7,124670 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,6
392,JEEP,Compass,2012,Jeep,Yes,Petrol,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12
18688,JEEP,Compass,2009,Jeep,Yes,Petrol,2.4,167510 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
2195,JEEP,Patriot,2015,Jeep,Yes,Petrol,2.4,113821 km,4.0,Automatic,Front,04-May,Left wheel,White,12
1490,JEEP,Cherokee,2017,Jeep,Yes,Petrol,2.4,95334 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
22332,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,140000 km,4.0,Automatic,Front,04-May,Left wheel,Green,4
13172,JEEP,Cherokee,2004,Jeep,Yes,CNG,3.7,234000 km,6.0,Automatic,4x4,04-May,Left wheel,Golden,6
11290,JEEP,Grand Cherokee,2001,Jeep,Yes,Petrol,4.7,228000 km,8.0,Automatic,4x4,04-May,Left wheel,Blue,10
39750,JEEP,Grand Cherokee,2013,Sedan,Yes,Diesel,3,205989 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
20385,JEEP,Wrangler,1993,Jeep,Yes,Petrol,4,1000 km,6.0,Manual,4x4,02-Mar,Left wheel,White,0
46022,JEEP,Cherokee,2015,Jeep,Yes,Diesel,2,164698 km,4.0,Automatic,Front,04-May,Left wheel,Beige,4
1490,JEEP,Grand Cherokee,2017,Jeep,Yes,Petrol,3.6,44690 km,6.0,Automatic,Front,04-May,Left wheel,Brown,12
251,JEEP,Grand Cherokee,2014,Jeep,Yes,Diesel,3,242083 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
41977,JEEP,Grand Cherokee,2012,Jeep,Yes,Diesel,3,160291 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
29254,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,76000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
8467,JEEP,Grand Cherokee Saiubileo,1999,Jeep,Yes,Petrol,5.9,20000 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12
51454,JEEP,Cherokee,2017,Jeep,Yes,Petrol,2.4,109478 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
29793,JEEP,Renegade,2017,Jeep,Yes,Petrol,2.4,78000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Red,16
16358,JEEP,Compass,2009,Jeep,Yes,Petrol,2.4,167510 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
9722,JEEP,Liberty,2004,Jeep,No,CNG,3.7,200000 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,4
50008,JEEP,Grand Cherokee,2012,Jeep,Yes,Petrol,3.6,105757 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
9408,JEEP,Grand Cherokee,2002,Jeep,Yes,CNG,4,286400 km,6.0,Automatic,4x4,04-May,Left wheel,Black,8
10976,JEEP,Liberty,2002,Jeep,Yes,Petrol,3.7,150000 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,4
10000,JEEP,Grand Cherokee,2001,Jeep,Yes,CNG,4,60000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,4
1490,JEEP,Compass,2011,Jeep,Yes,Petrol,2.4,259779 km,4.0,Automatic,Front,04-May,Left wheel,Black,11
54346,JEEP,Wrangler,2011,Jeep,Yes,Diesel,2.8,181900 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
47757,JEEP,Cherokee,2015,Jeep,Yes,Diesel,2,171561 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
32973,JEEP,Grand Cherokee,2012,Jeep,Yes,Diesel,3,228307 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
34811,JEEP,Renegade,2016,Jeep,No,Petrol,2.4,53700 km,4.0,Tiptronic,4x4,04-May,Left wheel,Beige,12
8781,JEEP,Grand Cherokee,2014,Jeep,Yes,Diesel,3,146098 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,0
32973,JEEP,Grand Cherokee,2012,Jeep,Yes,Petrol,3.6,175788 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
2117,JEEP,Grand Cherokee,2012,Jeep,Yes,Petrol,3.6,237206 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
32929,JEEP,Renegade,2017,Jeep,Yes,Petrol,2.4,43200 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,9
45473,JEEP,Wrangler,2011,Jeep,No,Petrol,3.8,120000 km,6.0,Manual,4x4,02-Mar,Left wheel,White,2
44043,JEEP,Compass,2015,Jeep,Yes,Petrol,2.4,44729 km,4.0,Automatic,Front,04-May,Left wheel,White,4
14113,KIA,Optima,2012,Sedan,Yes,Petrol,2,55521 km,4.0,Automatic,Front,04-May,Left wheel,White,4
1333,KIA,Avella,2012,Sedan,Yes,Petrol,2,225307 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
17500,KIA,Optima,2011,Sedan,No,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
3293,KIA,Sorento,2018,Jeep,Yes,Petrol,2.4,57618 km,4.0,Automatic,Front,04-May,Left wheel,Purple,12
20000,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,11111 km,2.0,Automatic,Front,04-May,Left wheel,Grey,6
15681,KIA,Optima,2011,Sedan,No,Hybrid,2.4,171200 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
6429,KIA,Optima,2012,Sedan,Yes,Petrol,2,51232 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
22894,KIA,Optima,2015,Hatchback,No,Hybrid,2.4,89248 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
22580,KIA,Optima,2016,Sedan,No,Petrol,2.4,74500 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
17000,KIA,Optima,2014,Sedan,No,Petrol,2.4,99000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10
11604,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,180800 km,4.0,Automatic,Front,04-May,Left wheel,White,4
18817,KIA,Sportage,2019,Jeep,Yes,Petrol,2.4,18206 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
8311,KIA,Picanto,2012,Sedan,Yes,Petrol,1,197687 km,4.0,Automatic,Front,04-May,Left wheel,White,4
17876,KIA,Forte,2012,Sedan,No,Petrol,2.4,92800 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
27755,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30178 km,4.0,Automatic,Front,04-May,Left wheel,White,4
6899,KIA,Sportage,2007,Jeep,Yes,Diesel,2,91232 km,4.0,Automatic,Front,04-May,Left wheel,White,4
314,KIA,RIO,2011,Sedan,Yes,Petrol,1.6,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
17249,KIA,Picanto,2015,Sedan,Yes,Petrol,1,22831 km,3.0,Automatic,Front,04-May,Left wheel,Beige,4
21326,KIA,Optima ECO,2015,Sedan,No,Hybrid,2.4,48000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8
16621,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,93000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
18817,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,66379 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
40142,KIA,Sportage,2016,Jeep,Yes,Diesel,2.0 Turbo,53000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8
24148,KIA,Sportage,2011,Jeep,No,Petrol,2.4,85000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12
22894,KIA,Sportage SX,2016,Jeep,Yes,Petrol,2.0 Turbo,55447 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10
18500,KIA,RIO,2016,Sedan,No,Petrol,1.6,53000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10
392,KIA,Optima,2011,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
20385,KIA,Forte,2011,Sedan,Yes,LPG,1.6,40000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6
15994,KIA,Optima,2019,Jeep,Yes,Petrol,2.4,11213 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
29793,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,80000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
6743,KIA,Optima,2012,Sedan,Yes,Petrol,2,345673 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
22580,KIA,Optima,2016,Sedan,Yes,Petrol,2,62876 km,4.0,Automatic,Front,04-May,Left wheel,White,4
16621,KIA,Optima,2014,Sedan,Yes,Petrol,2,38497 km,4.0,Automatic,Front,04-May,Left wheel,White,4
11917,KIA,Optima,2013,Sedan,Yes,Petrol,2,53217 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
6429,KIA,SOUL,2018,Sedan,Yes,Petrol,2,107109 km,4.0,Automatic,Front,04-May,Left wheel,White,12
24775,KIA,Optima,2015,Sedan,Yes,Hybrid,2.4,87890 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
11917,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,42496 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
26971,KIA,Optima,2017,Sedan,Yes,Petrol,2,44800 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
16621,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,138000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
38888,KIA,Niro,2018,Jeep,No,Hybrid,1.6,62347 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
16308,KIA,Sorento,2010,Jeep,Yes,Diesel,2.2,74000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
20918,KIA,Cerato,2015,Sedan,Yes,Petrol,1.6,41250 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
16004,KIA,Optima,2016,Sedan,Yes,Petrol,2,43618 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
17249,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,95000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
13485,KIA,Optima,2012,Sedan,No,Petrol,2.4,122531 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
100,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,80000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4
15681,KIA,Optima,2014,Sedan,No,Petrol,2.4,136984 km,4.0,Tiptronic,Front,04-May,Left wheel,White,6
18817,KIA,Optima,2013,Sedan,No,Petrol,2.4,78000 km,4.0,Tiptronic,Front,04-May,Left wheel,Brown,6
16308,KIA,Optima,2014,Sedan,Yes,Petrol,2,36037 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
17249,KIA,Optima,2015,Sedan,Yes,Petrol,2,39104 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
20228,KIA,Optima,2016,Sedan,Yes,Petrol,2,29112 km,4.0,Automatic,Front,04-May,Left wheel,White,4
16935,KIA,Optima,2014,Sedan,Yes,Petrol,2,44768 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
10349,KIA,RIO,2009,Sedan,No,Petrol,1.4,147600 km,4.0,Manual,Front,04-May,Left wheel,Silver,4
2038,KIA,Avella,2015,Sedan,Yes,Petrol,2,125621 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
20385,KIA,Optima,2013,Sedan,No,Hybrid,2.4,88500 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
8320,KIA,Optima,2013,Sedan,Yes,Petrol,2,52448 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
26030,KIA,Optima HYBRID,2016,Sedan,No,Hybrid,2,75851 km,4.0,Automatic,Front,04-May,Left wheel,White,10
19130,KIA,Optima ex,2014,Sedan,Yes,Petrol,2.4,35800 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
19130,KIA,Optima,2013,Sedan,No,Hybrid,2.4,126400 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
6899,KIA,Sportage,2007,Jeep,Yes,Diesel,2,79776 km,4.0,Automatic,Front,04-May,Left wheel,White,4
11290,KIA,Optima,2012,Sedan,No,Petrol,2.4,183342 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,4
120,KIA,Sorento,2011,Jeep,No,Petrol,3.5,122323 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,10
51746,KIA,Ceed,2019,Universal,No,Petrol,1.6,4000 km,4.0,Automatic,Front,04-May,Left wheel,White,5
1333,KIA,Optima,2018,Sedan,Yes,Petrol,2.4,52710 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
16778,KIA,Optima,2014,Sedan,Yes,Petrol,2,40228 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
15681,KIA,Optima,2015,Sedan,No,Petrol,2.4,61680 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6
10036,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,68105 km,6.0,Automatic,Front,04-May,Left wheel,Silver,4
14740,KIA,RIO lX,2014,Sedan,No,Petrol,1.6,76800 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
2587,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,135410 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
15367,KIA,Sorento,2010,Jeep,Yes,Diesel,2.2,77400 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
392,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
12544,KIA,Optima,2014,Sedan,No,Petrol,2.4,172800 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,16
37633,KIA,Optima,2017,Sedan,Yes,Hybrid,2,26000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,16
17092,KIA,Optima,2015,Sedan,Yes,Petrol,2,41088 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
11133,KIA,Optima,2011,Sedan,Yes,Petrol,2,51425 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
5018,KIA,Sorento,2017,Jeep,Yes,Petrol,2.4,63803 km,4.0,Automatic,Front,04-May,Left wheel,White,12
12231,KIA,Optima,2012,Sedan,No,Petrol,2.4,92000 km,4.0,Tiptronic,Front,>5,Left wheel,White,12
15524,KIA,Optima HYBRID,2014,Sedan,No,Hybrid,2.4,269513 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
19400,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,71234 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
18660,KIA,Optima,2015,Sedan,Yes,Petrol,2,33985 km,4.0,Automatic,Front,04-May,Left wheel,White,4
39515,KIA,Sorento,2016,Jeep,Yes,Diesel,2,21683 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
13172,KIA,SOUL,2012,Sedan,Yes,Petrol,2,77000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
22894,KIA,Sorento,2018,Sedan,Yes,Petrol,3.3,49646 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
16621,KIA,Optima,2014,Sedan,Yes,Petrol,2,44768 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
14426,KIA,Sportage,2013,Jeep,Yes,Diesel,2,66188 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
34340,KIA,Cadenza,2016,Sedan,Yes,Petrol,3,27812 km,6.0,Automatic,Front,04-May,Left wheel,Silver,4
16151,KIA,Cerato,2015,Sedan,Yes,Diesel,1.6,40523 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
17562,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,120000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
13172,KIA,Ceed,2008,Sedan,No,Petrol,1.6 Turbo,22222 km,4.0,Manual,Front,04-May,Left wheel,Red,7
470,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
16465,KIA,Optima,2014,Sedan,Yes,Petrol,2,40067 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
12074,KIA,Picanto,2016,Sedan,Yes,Petrol,1,31230 km,3.0,Automatic,Front,04-May,Left wheel,Black,4
16621,KIA,Optima,2014,Sedan,Yes,Petrol,2,40067 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
1176,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,133605 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
21796,KIA,Optima,2016,Sedan,Yes,Petrol,2,31033 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
18817,KIA,Optima k5,2012,Sedan,Yes,LPG,2,45000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,7
7837,KIA,Sportage,2008,Jeep,Yes,Diesel,2,189330 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
20071,KIA,Optima,2016,Sedan,Yes,Petrol,2,30088 km,4.0,Automatic,Front,04-May,Left wheel,White,4
18189,KIA,SOUL,2013,Sedan,No,Petrol,1.6,131200 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
16308,KIA,RIO lx,2014,Hatchback,Yes,Petrol,1.6,100800 km,4.0,Automatic,Front,04-May,Left wheel,White,12
10976,KIA,Sorento,2004,Jeep,Yes,LPG,2.4,0 km,4.0,Manual,4x4,04-May,Left wheel,Black,8
3920,KIA,Optima,2015,Sedan,Yes,Hybrid,2.4,107618 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
13172,KIA,Carnival grand,2009,Minivan,Yes,Diesel,2.9,84176 km,4.0,Automatic,Front,04-May,Left wheel,White,6
470,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,141410 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
26030,KIA,Sorento,2013,Jeep,No,Petrol,3.5,102000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,16
7840,KIA,Sorento,2003,Jeep,No,Petrol,2.4 Turbo,167000 km,4.0,Manual,4x4,04-May,Left wheel,Grey,2
18660,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,114000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10
22894,KIA,Optima ex,2016,Sedan,Yes,Petrol,2.4,864000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10
10976,KIA,Picanto,2008,Hatchback,No,Petrol,1.1,91000 km,4.0,Manual,Front,04-May,Left wheel,Black,4
26343,KIA,Cerato K3,2016,Sedan,Yes,Diesel,1.6 Turbo,29000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8
79971,KIA,Sorento,2018,Jeep,Yes,Diesel,2.2,47047 km,4.0,Automatic,Front,04-May,Left wheel,White,4
11133,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,88000 km,4.0,Automatic,Front,04-May,Left wheel,White,10
11917,KIA,Picanto,2016,Sedan,Yes,Petrol,1,34130 km,3.0,Automatic,Front,04-May,Left wheel,White,4
1646,KIA,RIO,2018,Jeep,Yes,Petrol,1.6,65451 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
16621,KIA,Optima,2014,Sedan,Yes,Petrol,2,32193 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
24462,KIA,Optima,2013,Sedan,Yes,Petrol,2.0 Turbo,74000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
14426,KIA,Sportage,2012,Jeep,Yes,Diesel,2.0 Turbo,65000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,5
7213,KIA,Sportage,2007,Jeep,Yes,Diesel,2,89472 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
706,KIA,Niro,2019,Sedan,Yes,Hybrid,1.6,2942 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
18660,KIA,Cerato,2016,Sedan,Yes,Diesel,1.6,28647 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
3763,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,170040 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
7370,KIA,Sportage,2007,Jeep,Yes,Diesel,2,69120 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
13000,KIA,Optima,2013,Sedan,Yes,Petrol,2,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,0
18817,KIA,RIO,2016,Hatchback,No,Petrol,1.4,91000 km,4.0,Manual,Front,04-May,Left wheel,Silver,6
7056,KIA,Sportage,2010,Jeep,Yes,Diesel,2,64741 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
13799,KIA,RIO,2012,Hatchback,No,Petrol,1.3,16000 km,4.0,Manual,Front,04-May,Left wheel,Silver,4
1882,KIA,Avella,2014,Sedan,Yes,Petrol,2,89526 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
4391,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,57960 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
12600,KIA,Optima,2013,Sedan,Yes,Petrol,2,0 km,4.0,Tiptronic,Front,04-May,Left wheel,White,0
21639,KIA,Optima SXL,2012,Sedan,Yes,Petrol,2.0 Turbo,126400 km,6.0,Tiptronic,Front,04-May,Left wheel,White,6
14740,KIA,RIO,2013,Hatchback,No,Petrol,1.4,140800 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
11290,KIA,Optima,2011,Sedan,No,Hybrid,2.4,163065 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12
100,KIA,Optima,2014,Sedan,Yes,Petrol,2.4 Turbo,68000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
16621,KIA,Sportage,2011,Jeep,Yes,Diesel,2,98641 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
1098,KIA,Sportage,2020,Jeep,Yes,Petrol,2.4,6216 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,12
15681,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,98579 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45160,KIA,Sorento,2016,Jeep,Yes,Diesel,2,28221 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
5645,KIA,Sorento,2007,Jeep,Yes,Diesel,2.5,72872 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
10349,KIA,Optima,2013,Sedan,Yes,Petrol,2,50338 km,4.0,Automatic,Front,04-May,Left wheel,White,4
5645,KIA,Sportage,2007,Jeep,Yes,Petrol,2,51264 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
12529,KIA,Cerato,2014,Sedan,Yes,Diesel,1.6,162878 km,4.0,Automatic,Front,04-May,Left wheel,White,4
20385,KIA,Optima,2014,Sedan,No,Petrol,2.4,75600 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12
15681,KIA,Optima,2012,Sedan,No,Petrol,2.4,121000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
35908,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30177 km,4.0,Automatic,Front,04-May,Left wheel,White,4
16935,KIA,Forte,2016,Sedan,No,Petrol,1.8,65600 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10
8467,KIA,Optima,2013,Sedan,Yes,Petrol,2,61860 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
16151,KIA,Optima,2014,Sedan,Yes,Petrol,2,38878 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
19757,KIA,Optima,2014,Sedan,No,Hybrid,2.4,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12
1098,KIA,Optima,2016,Sedan,Yes,Petrol,2.4,134598 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
17876,KIA,Optima,2015,Sedan,Yes,Petrol,2,35841 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
29793,KIA,Sorento,2014,Jeep,Yes,Diesel,2,43340 km,4.0,Automatic,Front,04-May,Left wheel,White,4
14737,KIA,Optima,2013,Sedan,Yes,Petrol,2,42563 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
13485,KIA,Optima HYBRID,2011,Sedan,No,Hybrid,2.4,88000 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,8
6272,KIA,Sorento,2007,Jeep,Yes,Diesel,2.5,72895 km,4.0,Automatic,Front,04-May,Left wheel,White,4
21326,KIA,Cerato,2014,Sedan,No,Petrol,1.6,76000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6
16300,KIA,Optima,2012,Sedan,No,Petrol,2.4,155200 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
4077,KIA,Niro,2017,Jeep,Yes,Hybrid,1.6,67429 km,4.0,Automatic,Front,04-May,Left wheel,White,12
22894,KIA,Optima,2016,Sedan,No,Petrol,2.4,36500 km,4.0,Automatic,Front,04-May,Left wheel,White,6
16621,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,88000 km,4.0,Tiptronic,Front,04-May,Left wheel,Golden,12
15367,KIA,Sportage,2012,Jeep,Yes,Diesel,2,98000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
17719,KIA,Optima,2013,Sedan,Yes,Petrol,2.0 Turbo,91000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
15053,KIA,Optima,2012,Sedan,No,Petrol,2.4,178528 km,6.0,Tiptronic,Front,04-May,Left wheel,Brown,0
17249,KIA,Optima,2015,Sedan,No,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,White,0
7213,KIA,Sportage,2007,Jeep,Yes,Diesel,2,93568 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
6272,KIA,Carnival,2007,Minivan,Yes,Diesel,2.9,58984 km,4.0,Automatic,Front,04-May,Left wheel,White,4
17562,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,130000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10
12074,KIA,Optima,2011,Sedan,Yes,Petrol,2,48656 km,4.0,Automatic,Front,04-May,Left wheel,White,4
784,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
15524,KIA,Picanto,2017,Sedan,No,Petrol,1.2,94000 km,4.0,Manual,Front,04-May,Left wheel,Silver,1
12858,KIA,Picanto,2016,Hatchback,No,Petrol,1.2,107000 km,4.0,Manual,Front,04-May,Left wheel,Silver,2
1019,KIA,Avella,2017,Sedan,Yes,Petrol,2,11971 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
37633,KIA,Niro,2017,Jeep,No,Hybrid,1.6 Turbo,65000 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
8947,KIA,Optima,2013,Sedan,Yes,Petrol,2,47232 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
9408,KIA,Optima,2013,Sedan,Yes,Petrol,2,45156 km,4.0,Automatic,Front,04-May,Left wheel,White,4
12701,KIA,Optima,2013,Sedan,Yes,Petrol,2,51201 km,4.0,Automatic,Front,04-May,Left wheel,White,4
